PB_UNIQUE_ID,PUBLIC_BODY_ID,BUSINESS_ID_SOURCE,BUSINESS_ID_VALUE,NAME,ACRONYM,SECTOR,TYPE_ID,PUBLIC_BODY_EFFECTIVE_DATETIME,PUBLIC_BODY_RETIRED_DATETIME,RECORD_CREATED_DATETIME,RECORD_ENDED_DATETIME,RECORD_CREATED_USER,RECORD_ENDED_USER
019cbf02-e50e-781a-9774-5abc7e1d327c,019cbf03-844b-78fd-a4bd-7a4e975cd592,,,Environment ,,,019be1ef-d916-726f-ae70-e1e6e37055b2,1988-01-01T15:00:00-07:00,1991-07-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1991-07-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-73aa-8731-4db84e23f9aa,019cbf03-844b-7961-b6e9-ece15d803fd3,Corporate Accounting System (CAS),C51,Indigenous Relations and Reconciliation,IRR,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-70e0-ab3b-90fdae9e7887,019cbf03-844b-799e-ab9e-1bfdb9f97e2b,Corporate Accounting System (CAS),C44,Finance,FIN,,019be1ef-d916-726f-ae70-e1e6e37055b2,2001-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-745e-b70d-14d1fcdd6355,019cbf03-844b-7a79-9238-3c97c42c82ef,Corporate Accounting System (CAS),C51,Mental Health and Addictions,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-73f4-9008-2263fd096db0,019cbf03-844b-7a85-bac9-549476bcbc18,Corporate Accounting System (CAS),C30,Education and Child Care,ECC,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7b0a-ad3a-58a1da1876b4,019cbf03-844b-7a89-97ef-2b4c03dc47f3,,,Energy Mines and Low Carbon Innovation,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2020-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7d67-baa2-2b2380febecf,019cbf03-844b-7a89-97ef-2b4c03dc47f3,Corporate Accounting System (CAS),C37,Energy and Climate Solutions,ECS,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7f95-bc50-2fd40fb27a2b,019cbf03-844b-7b65-8594-7a4d41316efc,Corporate Accounting System (CAS),C52,Infrastructure,INF,,019be1ef-d916-726f-ae70-e1e6e37055b2,2024-11-18T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7166-a9b3-4fcdba6eddb1,019cbf03-844b-7bdd-95ca-37f1ce264144,,,"Lands, Parks, and Housing",,,019be1ef-d916-726f-ae70-e1e6e37055b2,1978-01-01T15:00:00-07:00,1986-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,1986-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-77eb-b6b8-07554f1198d4,019cbf03-844b-7d1e-892f-45b342df025b,Corporate Accounting System (CAS),C61,Municipal Affairs,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2020-01-01T15:00:00-07:00,2024-11-18T15:00:00-07:00,2026-01-01T00:00:00-00:00,2024-11-18T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7d23-8084-d2f72b062253,019cbf03-844b-7d65-89c3-e0f620213d9f,Corporate Accounting System (CAS),C70,"Tourism, Arts, Culture and Sport",TACS,,019be1ef-d916-726f-ae70-e1e6e37055b2,2020-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7f83-84b6-ee325abb1704,019cbf03-844b-7d83-8203-3d3ecf3bcf1d,Corporate Accounting System (CAS),C20,Attorney General,AG,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7537-8809-18433f9d1b1a,019cbf03-844b-7dee-a176-f844fc1474c0,Corporate Accounting System (CAS),C40,Natural Resource Operations,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2010-01-01T15:00:00-07:00,2011-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2011-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7cdd-ba3a-6791808465f4,019cbf03-844b-7dee-a176-f844fc1474c0,Corporate Accounting System (CAS),C47,Forests Lands and Natural Resource Operations,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2011-01-01T15:00:00-07:00,2017-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2017-01-01T22:00:00-00:00,mdwilkie,
019cbf02-e50e-773f-947b-e709e6116a6c,019cbf03-844b-7dee-a176-f844fc1474c0,,,Forests Lands and Natural Resource Operations and Rural Development,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2017-01-01T15:00:00-07:00,2022-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2022-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-71e4-a922-756e929a7aee,019cbf03-844b-7dee-a176-f844fc1474c0,Corporate Accounting System (CAS),C47,Forests,FOR,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-76f2-9169-a2e8689dcde7,019cbf03-844b-7f03-8ba8-3be0a7311653,Corporate Accounting System (CAS),C71,"Jobs, Economic Development and Innovation",,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,2025-07-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2025-07-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7b1f-a69b-bf57fdb598cd,019cbf03-844b-7f03-8ba8-3be0a7311653,Corporate Accounting System (CAS),C53,Jobs and Economic Growth,JEG,,019be1ef-d916-726f-ae70-e1e6e37055b2,2025-07-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbf02-e50e-7730-9a20-13c678f0732c,019cbf03-844b-7f33-96f8-6e6b5eaa3ece,,,"Environment, Lands, and Parks",,,019be1ef-d916-726f-ae70-e1e6e37055b2,1991-07-01T15:00:00-07:00,2001-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2001-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-7c45-ad71-d297dde98ab1,019cbf03-844b-7f33-96f8-6e6b5eaa3ece,,,Sustainable Resource Management,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2001-01-01T15:00:00-07:00,2005-01-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2005-01-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-77e5-8761-942dd146e223,019cbf03-844b-7f49-83e3-00be0a4a692e,Corporate Accounting System (CAS),C69,Land Water and Resource Stewardship,,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-01-01T15:00:00-07:00,2022-07-01T15:00:00-07:00,2026-01-01T00:00:00-00:00,2022-07-01T22:00:00-00:00,mdwilkie,mdwilkie
019cbf02-e50e-746f-a956-9ed511fdca1a,019cbf03-844b-7f49-83e3-00be0a4a692e,Corporate Accounting System (CAS),C74,Water Land and Resource Stewardship,WLRS,,019be1ef-d916-726f-ae70-e1e6e37055b2,2022-07-01T15:00:00-07:00,,2026-01-01T00:00:00-00:00,,mdwilkie,
019c8c4a-1ecd-7f18-9e0d-ff25347f683a,019c8c4a-1ecd-79ac-a868-83437589c18f,,,Canada Revenue Agency,CRA,finance,019c8c46-a410-7852-bd27-7181d49771e4,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d0-70e1-878a-447c0b8a683c,019c298d-6d2e-7b1b-af5e-ebb5cab34140,,,Applied Science Technologists and Technicians of BC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d0-721c-b0b6-e5535c3ba331,019c298d-6d2e-7dae-a59a-ea488b1bba82,,,Architectural Institute of BC,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7019-8311-c4b6c36abcba,019c298d-6d2e-7630-a11f-2e9a3ded55c7,,,Association of BC Land Surveyors,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7ad8-ade7-43ba135f161b,019c298d-6d2e-74b4-b1d8-e05ec8a3128c,,,Association of British Columbia Forest Professionals,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-77fe-ac85-fc98ba8ff775,019c298d-6d2e-77fa-a53f-32e9e162eb25,,,BC Broiler Hatching Egg Commission,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7f25-a70a-13358268afda,019c298d-6d2e-7702-9be7-899ca613f709,,,BC Chicken Marketing Board,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
019cbab6-07d1-7ce8-9d6d-28ba0724daf1,019c298d-6d2e-79e2-a302-681e6a793a94,,,BC College of Social Workers,,,019c8c46-a410-7f45-af75-05d4583db17c,,,2026-01-01T00:00:00-00:00,,mdwilkie,
